Date	Date_index	State	Confirmed	Deaths	Cumulative Confirmed	Cumulative Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed	Lat	Long	Population	Area	Density
2020-02-22	32	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-23	33	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-24	34	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-25	35	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-26	36	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-27	37	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-28	38	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-02-29	39	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-01	40	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-02	41	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-03	42	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-04	43	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-05	44	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-06	45	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-07	46	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-08	47	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-09	48	Minnesota	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-10	49	Minnesota	3.0	0.0	3.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-11	50	Minnesota	2.0	0.0	5.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-12	51	Minnesota	4.0	0.0	9.0	0.0	0	0	0	0	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-13	52	Minnesota	5.0	0.0	14.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-14	53	Minnesota	7.0	0.0	21.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-15	54	Minnesota	14.0	0.0	35.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-16	55	Minnesota	19.0	0.0	54.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-17	56	Minnesota	6.0	0.0	60.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-18	57	Minnesota	17.0	0.0	77.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-19	58	Minnesota	12.0	0.0	89.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-20	59	Minnesota	26.0	0.0	115.0	0.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-21	60	Minnesota	23.0	1.0	138.0	1.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-22	61	Minnesota	29.0	0.0	167.0	1.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-23	62	Minnesota	67.0	0.0	234.0	1.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-24	63	Minnesota	27.0	0.0	261.0	1.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-25	64	Minnesota	25.0	0.0	286.0	1.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-26	65	Minnesota	58.0	1.0	344.0	2.0	1	0	1	20	1	1	1	1	45.6945	-93.9002	5639632	225163	25.05
2020-03-27	66	Minnesota	52.0	2.0	396.0	4.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-03-28	67	Minnesota	45.0	1.0	441.0	5.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-03-29	68	Minnesota	62.0	4.0	503.0	9.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-03-30	69	Minnesota	73.0	1.0	576.0	10.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-03-31	70	Minnesota	53.0	2.0	629.0	12.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-01	71	Minnesota	60.0	5.0	689.0	17.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-02	72	Minnesota	53.0	1.0	742.0	18.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-03	73	Minnesota	46.0	4.0	788.0	22.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-04	74	Minnesota	77.0	2.0	865.0	24.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-05	75	Minnesota	70.0	5.0	935.0	29.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-06	76	Minnesota	51.0	1.0	986.0	30.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-07	77	Minnesota	83.0	4.0	1069.0	34.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-08	78	Minnesota	85.0	5.0	1154.0	39.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-09	79	Minnesota	86.0	11.0	1240.0	50.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-10	80	Minnesota	96.0	7.0	1336.0	57.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-11	81	Minnesota	91.0	7.0	1427.0	64.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-12	82	Minnesota	194.0	6.0	1621.0	70.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-13	83	Minnesota	0.0	0.0	1621.0	70.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-14	84	Minnesota	74.0	9.0	1695.0	79.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-15	85	Minnesota	114.0	8.0	1809.0	87.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-16	86	Minnesota	0.0	0.0	1809.0	87.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-04-17	87	Minnesota	261.0	24.0	2070.0	111.0	1	1	1	20	0	0	0	0	45.6945	-93.9002	5639632	225163	25.05
2020-01-22	1	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-23	2	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-24	3	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-25	4	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-26	5	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-27	6	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-28	7	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-29	8	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-30	9	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-31	10	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-01	11	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-02	12	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-03	13	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-04	14	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-05	15	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-06	16	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-07	17	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-08	18	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-09	19	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-10	20	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-11	21	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-12	22	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-13	23	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-14	24	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-15	25	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-16	26	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-17	27	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-18	28	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-19	29	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-20	30	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-21	31	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-22	32	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-23	33	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-24	34	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-25	35	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-26	36	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-27	37	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-28	38	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-02-29	39	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-01	40	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-02	41	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-03	42	Mississippi	0.0	0.0	0.0	0.0	0	1	0	0	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-04	43	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-05	44	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-06	45	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-07	46	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-08	47	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-09	48	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-10	49	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-11	50	Mississippi	0.0	0.0	0.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-12	51	Mississippi	1.0	0.0	1.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-13	52	Mississippi	0.0	0.0	1.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-14	53	Mississippi	5.0	0.0	6.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-15	54	Mississippi	4.0	0.0	10.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-16	55	Mississippi	3.0	0.0	13.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-17	56	Mississippi	8.0	0.0	21.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-18	57	Mississippi	13.0	0.0	34.0	0.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-19	58	Mississippi	16.0	1.0	50.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-20	59	Mississippi	30.0	0.0	80.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-21	60	Mississippi	60.0	0.0	140.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-22	61	Mississippi	67.0	0.0	207.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-23	62	Mississippi	42.0	0.0	249.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-24	63	Mississippi	71.0	0.0	320.0	1.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-25	64	Mississippi	57.0	2.0	377.0	3.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-26	65	Mississippi	108.0	3.0	485.0	6.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-27	66	Mississippi	94.0	2.0	579.0	8.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-28	67	Mississippi	84.0	5.0	663.0	13.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-29	68	Mississippi	96.0	1.0	759.0	14.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-30	69	Mississippi	88.0	2.0	847.0	16.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-03-31	70	Mississippi	90.0	4.0	937.0	20.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-01	71	Mississippi	136.0	2.0	1073.0	22.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-02	72	Mississippi	104.0	4.0	1177.0	26.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-03	73	Mississippi	181.0	3.0	1358.0	29.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-04	74	Mississippi	97.0	6.0	1455.0	35.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-05	75	Mississippi	183.0	8.0	1638.0	43.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-06	76	Mississippi	100.0	8.0	1738.0	51.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-07	77	Mississippi	177.0	9.0	1915.0	60.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-08	78	Mississippi	88.0	7.0	2003.0	67.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-09	79	Mississippi	257.0	9.0	2260.0	76.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-10	80	Mississippi	209.0	6.0	2469.0	82.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-11	81	Mississippi	173.0	11.0	2642.0	93.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-12	82	Mississippi	139.0	3.0	2781.0	96.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-13	83	Mississippi	161.0	2.0	2942.0	98.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-14	84	Mississippi	145.0	13.0	3087.0	111.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-15	85	Mississippi	273.0	11.0	3360.0	122.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-16	86	Mississippi	264.0	7.0	3624.0	129.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-04-17	87	Mississippi	169.0	11.0	3793.0	140.0	1	1	3	20	0	1	1	1	32.7416	-89.6787	2976149	125438	23.73
2020-01-22	1	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-23	2	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-24	3	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-25	4	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-26	5	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-27	6	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-28	7	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-29	8	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-30	9	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-01-31	10	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-01	11	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-02	12	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-03	13	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-04	14	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-05	15	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-06	16	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-07	17	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-08	18	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-09	19	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-10	20	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-11	21	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-12	22	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-13	23	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-14	24	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-15	25	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-16	26	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-17	27	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-18	28	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-19	29	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-20	30	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-21	31	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-22	32	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-23	33	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-24	34	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-25	35	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-26	36	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-27	37	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-28	38	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-02-29	39	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-01	40	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-02	41	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-03	42	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-04	43	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-05	44	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-06	45	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-07	46	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-08	47	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-09	48	Missouri	0.0	0.0	0.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-10	49	Missouri	1.0	0.0	1.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-11	50	Missouri	0.0	0.0	1.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-12	51	Missouri	0.0	0.0	1.0	0.0	0	1	0	0	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-13	52	Missouri	1.0	0.0	2.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-14	53	Missouri	2.0	0.0	4.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-15	54	Missouri	1.0	0.0	5.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-16	55	Missouri	1.0	0.0	6.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-17	56	Missouri	5.0	0.0	11.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-18	57	Missouri	7.0	0.0	18.0	0.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
2020-03-19	58	Missouri	13.0	1.0	31.0	1.0	1	1	3	20	0	1	0	1	38.4561	-92.2884	6137428	180540	33.99
